中国 四川省 遂宁市 电信|182.141.41.108|9000|高匿名|HTTP|0.5秒|2017-11-04 11:31:25
中国 江苏省 镇江市 电信|121.232.148.183|9000|高匿名|HTTP|3秒|2017-11-04 10:31:21
中国 江苏省 镇江市 电信|121.232.148.238|9000|高匿名|HTTP|2秒|2017-11-04 09:31:09
上海市上海市 阿里云计算有限公司 阿里云|139.196.104.28|9000|高匿名|HTTP|2秒|2017-11-04 08:31:23
中国 江苏省 镇江市 电信|121.232.145.246|9000|高匿名|HTTP|3秒|2017-11-04 07:31:28
中国 江苏省 镇江市 电信|121.232.144.149|9000|高匿名|HTTP|0.4秒|2017-11-04 06:31:32
中国 江苏省 镇江市 电信|121.232.145.114|9000|高匿名|HTTP|3秒|2017-11-04 05:31:18
中国 江苏省 镇江市 电信|121.232.145.243|9000|高匿名|HTTP|3秒|2017-11-04 04:31:14
中国 浙江省 宁波市 电信|60.178.14.217|8081|高匿名|HTTP|3秒|2017-11-04 03:31:30
中国 广东省 深圳市 电信|59.40.51.44|8010|高匿名|HTTP|1秒|2017-11-04 02:31:27
中国 广东省 东莞市 电信|121.13.55.212|8118|高匿名|HTTP|1秒|2017-11-04 01:31:23
中国 安徽省 黄山市 电信|60.172.78.126|808|高匿名|HTTP|3秒|2017-11-04 00:31:43
中国 北京市 北京市 教育网|101.6.135.8|1080|高匿名|HTTP|1秒|2017-11-03 23:31:41
中国 四川省 遂宁市 电信|182.129.240.169|9000|高匿名|HTTP|2秒|2017-11-03 22:31:39
中国 江苏省 镇江市 电信|121.232.145.93|9000|高匿名|HTTP|2秒|2017-11-03 21:31:40
广西壮族自治区防城港市  联通|121.31.103.172|8123|高匿名|HTTP|0.4秒|2017-11-03 20:31:19
中国 四川省 成都市 电信|171.212.141.50|8118|高匿名|HTTP|2秒|2017-11-03 19:31:31
中国 江苏省 镇江市 电信|121.232.146.25|9000|高匿名|HTTP|3秒|2017-11-03 18:31:34
中国 浙江省 宁波市 电信|60.178.130.16|8081|高匿名|HTTP|0.8秒|2017-11-03 17:31:38
中国 江苏省 镇江市 电信|121.232.147.31|9000|高匿名|HTTP|0.4秒|2017-11-03 16:31:33
中国 四川省 遂宁市 电信|125.67.75.69|9000|高匿名|HTTP|1秒|2017-11-03 15:31:29
四川省遂宁市  电信|118.117.136.111|9000|高匿名|HTTP|3秒|2017-11-03 14:31:10
中国 江苏省 镇江市 电信|121.232.147.88|9000|高匿名|HTTP|0.5秒|2017-11-03 13:31:33
中国 湖北省 武汉市 联通|119.36.92.47|80|高匿名|HTTP|3秒|2017-11-03 12:31:28
中国 四川省 遂宁市 电信|171.215.200.226|9000|高匿名|HTTP|1秒|2017-11-03 11:31:26
中国 广西壮族自治区 百色市 联通|171.39.43.199|8123|高匿名|HTTP|2秒|2017-11-03 10:31:30
中国 江苏省 苏州市 电信|58.210.218.106|80|高匿名|HTTP|0.7秒|2017-11-03 09:31:25
中国 广东省 深圳市 电信|59.40.51.137|8010|高匿名|HTTP|2秒|2017-11-03 08:31:16
中国 四川省 遂宁市 电信|171.92.34.18|9000|高匿名|HTTP|3秒|2017-11-03 07:31:27
中国 江苏省 镇江市 电信|121.232.145.248|9000|高匿名|HTTP|3秒|2017-11-03 06:31:27
中国 江苏省 镇江市 电信|121.232.144.83|9000|高匿名|HTTP|1秒|2017-11-03 05:31:18
中国 山东省 济南市 教育网|202.194.14.72|8118|高匿名|HTTP|2秒|2017-11-03 04:31:25
中国 江苏省 扬州市 电信|114.230.30.225|808|高匿名|HTTP|1秒|2017-11-03 03:31:22
广西壮族自治区南宁市  联通|110.73.51.23|8123|高匿名|HTTP|1秒|2017-11-03 02:31:05
中国 江苏省 镇江市 电信|117.90.137.229|9000|高匿名|HTTP|2秒|2017-11-03 01:31:29
中国 江苏省 镇江市 电信|121.232.144.205|9000|高匿名|HTTP|3秒|2017-11-03 00:31:22
中国 北京市 北京市 教育网|59.66.118.61|8080|高匿名|HTTP|0.6秒|2017-11-02 23:31:41
中国 广西壮族自治区 梧州市 联通|182.90.121.74|8123|高匿名|HTTP|3秒|2017-11-02 22:31:35
中国 江苏省 南京市 电信|114.222.83.106|8118|高匿名|HTTP|0.3秒|2017-11-02 21:31:39
中国 江苏省 镇江市 电信|121.232.147.93|9000|高匿名|HTTP|1秒|2017-11-02 20:31:30
中国 湖南省 娄底市 电信|220.170.242.249|808|高匿名|HTTP|1秒|2017-11-02 19:31:24
中国 江苏省 镇江市 电信|121.232.145.1|9000|高匿名|HTTP|0.8秒|2017-11-02 18:31:38
中国 四川省 遂宁市 电信|171.92.3.89|9000|高匿名|HTTP|1秒|2017-11-02 17:31:30
中国 浙江省 宁波市 电信|60.178.129.43|8081|高匿名|HTTP|3秒|2017-11-02 16:31:37
中国 新疆维吾尔自治区 乌鲁木齐市 联通|124.88.67.63|80|高匿名|HTTP|3秒|2017-11-02 15:31:38
中国 吉林省 松原市 联通|122.140.57.243|8118|高匿名|HTTP|3秒|2017-11-02 14:31:21
中国 山东省 淄博市 移动|223.96.95.229|3128|高匿名|HTTP|0.5秒|2017-11-02 13:31:19
中国 广东省 深圳市 电信|59.40.51.156|8010|高匿名|HTTP|2秒|2017-11-02 12:31:33
中国 江苏省 镇江市 电信|221.230.7.60|9000|高匿名|HTTP|2秒|2017-11-02 11:31:32
中国 江苏省 镇江市 电信|121.232.145.107|9000|高匿名|HTTP|2秒|2017-11-02 10:31:22
中国 江苏省 镇江市 电信|121.232.194.201|9000|高匿名|HTTP|2秒|2017-11-02 09:30:45
中国 四川省 遂宁市 电信|118.117.136.83|9000|高匿名|HTTP|1秒|2017-11-02 08:31:31
中国 北京市 北京市 电信|113.209.31.29|8118|高匿名|HTTP|0.4秒|2017-11-02 07:31:27
中国 四川省 遂宁市 电信|222.208.76.209|9000|高匿名|HTTP|0.8秒|2017-11-02 06:31:18
中国 四川省 遂宁市 电信|171.215.237.225|9000|高匿名|HTTP|2秒|2017-11-02 05:31:23
中国 四川省 遂宁市 电信|125.67.75.5|9000|高匿名|HTTP|1秒|2017-11-02 04:31:20
中国 江苏省 镇江市 电信|121.232.147.14|9000|高匿名|HTTP|0.3秒|2017-11-02 03:31:19
中国 福建省 福州市 电信|59.56.46.76|808|高匿名|HTTP|2秒|2017-11-02 02:31:27
中国 江苏省 徐州市 电信|114.235.82.126|8118|高匿名|HTTP|3秒|2017-11-02 01:31:20
中国 江苏省 镇江市 电信|121.232.145.202|9000|高匿名|HTTP|1秒|2017-11-02 00:31:22
中国 江西省 抚州市 电信|106.4.60.13|9000|高匿名|HTTP|2秒|2017-11-01 23:31:44
中国 四川省 遂宁市 电信|171.215.193.119|9000|高匿名|HTTP|3秒|2017-11-01 22:31:41
中国 江西省 抚州市 电信|111.79.55.24|9000|高匿名|HTTP|2秒|2017-11-01 21:31:30
中国 北京市 北京市 教育网|162.105.86.202|8118|高匿名|HTTP|2秒|2017-11-01 20:31:38
中国 江苏省 镇江市 电信|117.90.252.202|9000|高匿名|HTTP|2秒|2017-11-01 19:31:33
中国 江苏省 镇江市 电信|180.118.135.42|9000|高匿名|HTTP|3秒|2017-11-01 18:31:40
中国 广东省 深圳市 联通|163.125.195.22|8118|高匿名|HTTP|0.9秒|2017-11-01 17:31:20
中国 北京市 北京市 光环新网|124.42.7.103|80|高匿名|HTTP|1秒|2017-11-01 16:31:30
中国 四川省 遂宁市 电信|171.92.33.211|9000|高匿名|HTTP|2秒|2017-11-01 15:31:34
中国 江苏省 扬州市 电信|180.119.76.161|3128|高匿名|HTTP|1秒|2017-11-01 14:31:37
中国 江苏省 镇江市 电信|218.3.75.152|9000|高匿名|HTTP|2秒|2017-11-01 13:30:33
中国 上海市 上海市 阿里云|139.196.13.42|80|高匿名|HTTP|0.8秒|2017-11-01 12:31:34
广西壮族自治区南宁市  联通|110.73.15.213|8123|高匿名|HTTP|2秒|2017-11-01 11:31:35
中国 北京市 北京市 教育网|162.105.60.66|1080|高匿名|HTTP|1秒|2017-11-01 10:31:33
中国 江苏省 淮安市 电信|114.238.161.172|808|高匿名|HTTP|0.5秒|2017-11-01 09:31:32
中国 江苏省 镇江市 电信|121.232.146.166|9000|高匿名|HTTP|3秒|2017-11-01 08:31:32
中国 安徽省 芜湖市 电信|223.241.116.110|8010|高匿名|HTTP|1秒|2017-11-01 07:31:31
中国 福建省 三明市 电信|120.35.203.19|808|高匿名|HTTP|2秒|2017-11-01 06:31:19
中国 广西壮族自治区 北海市 联通|121.31.168.222|8123|高匿名|HTTP|1秒|2017-11-01 05:31:26
中国 四川省 遂宁市 电信|182.129.241.200|9000|高匿名|HTTP|3秒|2017-11-01 04:31:26
中国 山东省 青岛市 电信|58.56.149.198|53281|高匿名|HTTP|1秒|2017-11-01 03:31:25
中国 四川省 遂宁市 电信|182.129.240.18|9000|高匿名|HTTP|1秒|2017-11-01 02:30:55
中国 北京市 北京市 教育网|162.105.60.66|1080|高匿名|HTTP|3秒|2017-11-01 01:30:45
中国 四川省 遂宁市 电信|222.208.76.94|9000|高匿名|HTTP|3秒|2017-11-01 00:31:36
中国 四川省 遂宁市 电信|182.141.42.195|9000|高匿名|HTTP|1秒|2017-10-31 23:31:29
中国 江苏省 镇江市 电信|121.232.147.198|9000|高匿名|HTTP|3秒|2017-10-31 22:31:39
中国 四川省 遂宁市 电信|118.117.138.167|9000|高匿名|HTTP|0.7秒|2017-10-31 21:31:40
中国 山东省 德州市 电信|113.121.245.235|808|高匿名|HTTP|0.7秒|2017-10-31 20:31:32
中国 江苏省 镇江市 电信|49.70.209.29|9000|高匿名|HTTP|3秒|2017-10-31 19:31:37
中国 安徽省 芜湖市 电信|223.241.118.244|8010|高匿名|HTTP|2秒|2017-10-31 18:31:19
中国 四川省 遂宁市 电信|171.92.3.48|9000|高匿名|HTTP|2秒|2017-10-31 17:31:38
中国 四川省 遂宁市 电信|171.215.226.39|9000|高匿名|HTTP|1秒|2017-10-31 16:31:28
中国 河北省 廊坊市 联通|221.192.134.92|8081|高匿名|HTTP|0.6秒|2017-10-31 15:31:34
中国 天津市 天津市 联通|125.37.175.144|8118|高匿名|HTTP|1秒|2017-10-31 14:31:29
中国 四川省 遂宁市 电信|171.208.148.47|9000|高匿名|HTTP|3秒|2017-10-31 13:31:29
中国 四川省 遂宁市 电信|182.141.40.196|9000|高匿名|HTTP|2秒|2017-10-31 12:31:28
中国 江苏省 镇江市 电信|121.232.146.33|9000|高匿名|HTTP|1秒|2017-10-31 11:31:21
中国 江苏省 镇江市 电信|117.90.137.217|9000|高匿名|HTTP|0.6秒|2017-10-31 10:31:26
中国 广西壮族自治区 防城港市 联通|110.73.33.32|8123|高匿名|HTTP|3秒|2017-10-31 09:31:19
中国 江苏省 镇江市 电信|121.232.147.108|9000|高匿名|HTTP|1秒|2017-10-31 08:31:31
中国 江西省 抚州市 电信|182.87.38.9|9000|高匿名|HTTP|3秒|2017-10-31 07:31:31
中国 甘肃省 兰州市 电信|118.180.7.30|9000|高匿名|HTTP|0.6秒|2017-10-31 06:31:30
中国 江苏省 镇江市 电信|121.232.147.206|9000|高匿名|HTTP|1秒|2017-10-31 05:31:20
中国 四川省 遂宁市 电信|182.129.242.153|9000|高匿名|HTTP|2秒|2017-10-31 04:31:27
中国 山东省 德州市 电信|113.121.245.235|808|高匿名|HTTP|3秒|2017-10-31 03:30:58
中国 广东省 深圳市 电信|59.40.68.175|8010|高匿名|HTTP|2秒|2017-10-31 02:31:05
中国 山东省 枣庄市 联通|60.214.154.2|53281|高匿名|HTTP|1秒|2017-10-31 01:31:20
中国 四川省 遂宁市 电信|118.117.137.134|9000|高匿名|HTTP|0.4秒|2017-10-31 00:31:23
中国 广东省 东莞市 联通|221.4.133.67|53281|高匿名|HTTP|1秒|2017-10-30 23:31:41
中国 四川省 遂宁市 电信|222.208.79.211|9000|高匿名|HTTP|2秒|2017-10-30 22:31:36
中国 江苏省 镇江市 电信|121.232.147.249|9000|高匿名|HTTP|3秒|2017-10-30 21:31:36
中国 江苏省 镇江市 电信|121.232.146.95|9000|高匿名|HTTP|0.4秒|2017-10-30 20:31:28
中国 山东省 烟台市 联通|39.73.121.239|8888|高匿名|HTTP|3秒|2017-10-30 19:31:40
中国 江苏省 镇江市 电信|218.3.75.146|9000|高匿名|HTTP|3秒|2017-10-30 18:31:39
中国 江苏省 镇江市 电信|121.232.145.171|9000|高匿名|HTTP|3秒|2017-10-30 17:31:26
中国 江苏省 常州市 电信|180.115.145.179|808|高匿名|HTTP|3秒|2017-10-30 16:31:37
中国 江苏省 镇江市 电信|121.232.144.205|9000|高匿名|HTTP|0.8秒|2017-10-30 15:31:37
中国 广东省 东莞市 电信|61.145.194.26|8080|高匿名|HTTP|1秒|2017-10-30 14:31:30
中国 四川省 遂宁市 电信|182.129.249.21|9000|高匿名|HTTP|1秒|2017-10-30 13:31:34
中国 北京市 北京市 电信|124.126.22.75|8118|高匿名|HTTP|1秒|2017-10-30 12:31:33
中国 四川省 遂宁市 电信|182.141.44.197|9000|高匿名|HTTP|0.8秒|2017-10-30 11:31:23
中国 四川省 遂宁市 电信|182.129.241.103|9000|高匿名|HTTP|3秒|2017-10-30 10:31:23
中国 四川省 遂宁市 电信|182.141.44.138|9000|高匿名|HTTP|0.8秒|2017-10-30 09:31:13
中国 江苏省 镇江市 电信|121.232.145.196|9000|高匿名|HTTP|1秒|2017-10-30 08:31:15
中国 四川省 遂宁市 电信|222.208.77.193|9000|高匿名|HTTP|3秒|2017-10-30 07:31:16
中国 四川省 南充市 联通|119.5.0.22|22|高匿名|HTTP|3秒|2017-10-30 06:31:26
中国 广东省 深圳市 联通|112.95.19.165|8118|高匿名|HTTP|3秒|2017-10-30 05:31:30
中国 江苏省 镇江市 电信|121.232.145.27|9000|高匿名|HTTP|2秒|2017-10-30 04:31:13
中国 安徽省 合肥市 联通|36.33.25.110|808|高匿名|HTTP|1秒|2017-10-30 03:31:22
中国 江苏省 无锡市 电信|61.160.41.65|9090|高匿名|HTTP|3秒|2017-10-30 02:31:07
中国 四川省 遂宁市 电信|182.129.243.100|9000|高匿名|HTTP|3秒|2017-10-30 01:30:58
中国 四川省 南充市 联通|119.5.0.14|22|高匿名|HTTP|1秒|2017-10-30 00:31:37
中国 江苏省 南京市 联通|122.193.14.106|82|高匿名|HTTP|3秒|2017-10-29 23:31:39
中国 四川省 遂宁市 电信|125.67.75.11|9000|高匿名|HTTP|2秒|2017-10-29 22:31:38
中国 广东省 深圳市 阿里云|120.25.253.234|8118|高匿名|HTTP|2秒|2017-10-29 21:31:37
中国 四川省 遂宁市 电信|118.117.137.91|9000|高匿名|HTTP|0.4秒|2017-10-29 20:31:31
中国 江苏省 镇江市 电信|121.232.144.202|9000|高匿名|HTTP|2秒|2017-10-29 19:31:31
中国 广东省 湛江市 电信|116.28.169.158|808|高匿名|HTTP|3秒|2017-10-29 18:31:30
中国 江苏省 镇江市 电信|121.232.146.74|9000|高匿名|HTTP|3秒|2017-10-29 17:31:23
中国 四川省 遂宁市 电信|182.129.241.72|9000|高匿名|HTTP|0.5秒|2017-10-29 16:31:26
中国 四川省 眉山市 电信|139.201.42.217|808|高匿名|HTTP|1秒|2017-10-29 15:31:33
中国 四川省 眉山市 电信|139.201.42.217|808|高匿名|HTTP|3秒|2017-10-29 14:31:35
中国 山东省 菏泽市 电信|113.122.6.76|808|高匿名|HTTP|2秒|2017-10-29 13:31:28
中国 北京市 北京市 联通|221.221.206.57|8123|高匿名|HTTP|2秒|2017-10-29 12:31:24
中国 陕西省  铁通|111.155.124.90|8123|高匿名|HTTP|0.5秒|2017-10-29 11:31:25
中国 浙江省 杭州市 电信|60.176.206.89|8888|高匿名|HTTP|秒|2017-10-29 10:31:14
中国 广东省 深圳市 阿里云|39.108.171.142|80|高匿名|HTTP|2秒|2017-10-29 09:31:30
中国 浙江省 杭州市 阿里云|121.199.35.223|8123|高匿名|HTTP|2秒|2017-10-29 08:31:31
中国 天津市 天津市 腾讯网络|58.87.87.142|80|高匿名|HTTP|2秒|2017-10-29 07:31:22
中国 山东省 青岛市 阿里云|115.28.75.155|8118|高匿名|HTTP|0.6秒|2017-10-29 06:31:25
日本 东京都 东京|35.189.128.127|80|高匿名|HTTP|0.5秒|2017-10-29 05:31:27
中国 江苏省 镇江市 电信|121.232.146.174|9000|高匿名|HTTP|3秒|2017-10-29 04:31:03
中国 四川省 遂宁市 电信|118.117.136.53|9000|高匿名|HTTP|3秒|2017-10-29 03:31:26
中国 江苏省 镇江市 电信|121.232.145.87|9000|高匿名|HTTP|3秒|2017-10-29 02:31:18
中国 江苏省 镇江市 电信|218.3.75.148|9000|高匿名|HTTP|3秒|2017-10-29 01:31:10
中国 江西省 南昌市 联通|171.34.191.37|8123|高匿名|HTTP|0.8秒|2017-10-29 00:31:34
中国 山东省 淄博市 移动|223.96.95.229|3128|高匿名|HTTP|3秒|2017-10-28 23:31:40
中国 江苏省 镇江市 电信|121.232.144.227|9000|高匿名|HTTP|0.8秒|2017-10-28 22:31:39
中国 四川省 南充市 联通|119.5.1.17|22|高匿名|HTTP|2秒|2017-10-28 21:31:36
中国 四川省 遂宁市 电信|222.208.76.94|9000|高匿名|HTTP|2秒|2017-10-28 20:31:40
中国 辽宁省 大连市 电信|123.185.129.238|8080|高匿名|HTTP|2秒|2017-10-28 19:31:31
中国 江西省 南昌市 电信|182.108.4.190|8118|高匿名|HTTP|1秒|2017-10-28 18:31:22
中国 浙江省 宁波市 电信|60.178.131.248|8081|高匿名|HTTP|1秒|2017-10-28 17:31:34
中国 浙江省 宁波市 电信|60.178.7.230|8081|高匿名|HTTP|1秒|2017-10-28 16:31:19
中国 北京市 北京市 阿里云|59.110.242.51|8118|高匿名|HTTP|2秒|2017-10-28 15:31:29
中国 江苏省 镇江市 电信|49.70.209.210|9000|高匿名|HTTP|3秒|2017-10-28 14:31:35
中国 安徽省 合肥市 电信|36.7.111.92|8118|高匿名|HTTP|2秒|2017-10-28 13:31:31
中国 浙江省 金华市 电信|122.242.96.67|808|高匿名|HTTP|1秒|2017-10-28 12:31:25
中国 浙江省 杭州市 电信|218.75.70.3|8118|高匿名|HTTP|2秒|2017-10-28 11:31:27
中国 浙江省 丽水市 电信|115.226.234.163|9000|高匿名|HTTP|2秒|2017-10-28 10:31:24
中国 江苏省 镇江市 电信|121.232.147.120|9000|高匿名|HTTP|2秒|2017-10-28 09:30:53
中国 江苏省 镇江市 电信|117.90.4.157|9000|高匿名|HTTP|1秒|2017-10-28 08:31:29
中国 四川省 遂宁市 电信|182.141.40.75|9000|高匿名|HTTP|1秒|2017-10-28 07:31:29
中国 江苏省 镇江市 电信|117.90.0.58|9000|高匿名|HTTP|3秒|2017-10-28 06:31:30
上海市上海市 阿里云计算有限公司 阿里云|139.196.104.28|9000|高匿名|HTTP|2秒|2017-10-28 05:31:17
中国 上海市 上海市 电信|114.88.208.222|8123|高匿名|HTTP|0.7秒|2017-10-28 04:31:20
中国 河北省 衡水市 联通|120.15.190.166|8118|高匿名|HTTP|3秒|2017-10-28 03:31:25
中国 广东省 深圳市 阿里云|119.23.35.209|9000|高匿名|HTTP|2秒|2017-10-28 02:31:24
中国 江苏省 镇江市 电信|121.232.148.224|9000|高匿名|HTTP|0.6秒|2017-10-28 01:31:11
中国 四川省 南充市 联通|119.5.0.31|22|高匿名|HTTP|2秒|2017-10-28 00:31:41
中国 广东省 深圳市 电信|59.40.51.220|8010|高匿名|HTTP|2秒|2017-10-27 23:31:35
中国 重庆市 重庆市 教育网|218.194.163.28|8123|高匿名|HTTP|1秒|2017-10-27 22:31:39
中国 四川省 南充市 联通|119.5.0.6|22|高匿名|HTTP|3秒|2017-10-27 21:31:27
中国 广西壮族自治区 防城港市 联通|110.73.33.47|8123|高匿名|HTTP|2秒|2017-10-27 20:31:28
中国 广东省 深圳市 电信|59.40.51.23|8010|高匿名|HTTP|1秒|2017-10-27 19:31:37
中国 浙江省 宁波市 电信|60.178.137.63|8081|高匿名|HTTP|3秒|2017-10-27 18:31:16
中国 四川省 遂宁市 电信|222.208.78.43|9000|高匿名|HTTP|2秒|2017-10-27 17:31:32
中国 江苏省 镇江市 电信|121.232.144.193|9000|高匿名|HTTP|1秒|2017-10-27 16:31:28
中国 四川省 南充市 联通|119.5.0.21|22|高匿名|HTTP|0.8秒|2017-10-27 15:31:32
中国 江苏省 镇江市 电信|117.90.6.160|9000|高匿名|HTTP|1秒|2017-10-27 14:31:23
中国 江苏省 镇江市 电信|121.232.144.80|9000|高匿名|HTTP|0.4秒|2017-10-27 13:31:16
中国 广东省 佛山市 电信|183.26.235.69|8118|高匿名|HTTP|3秒|2017-10-27 12:31:26
中国 北京市 北京市 铁通|117.121.41.252|3128|透明|HTTP|3秒|2017-11-15 05:30:36
山东省青岛市 阿里云计算有限公司 阿里巴巴|115.28.214.174|8081|透明|HTTP|1秒|2017-11-15 04:31:24
中国 河南省 许昌市 联通|222.140.5.63|9999|透明|HTTP|2秒|2017-11-15 03:31:29
中国 河北省 邢台市 移动|111.11.98.58|9000|透明|HTTP|0.9秒|2017-11-15 02:31:32
中国 北京市 北京市|119.57.144.253|8080|透明|HTTP|1秒|2017-11-15 01:30:37
中国 上海市 上海市 电信|124.78.212.213|9000|透明|HTTP|2秒|2017-11-15 00:30:39
广西壮族自治区柳州市  电信|222.217.19.248|8080|透明|HTTP|1秒|2017-11-14 23:31:24
广西壮族自治区柳州市  电信|222.217.19.248|8080|透明|HTTP|1秒|2017-11-14 22:31:09
中国 福建省 莆田市 电信|218.66.253.145|8800|透明|HTTP|0.6秒|2017-11-14 21:31:21
中国 广东省 中山市 电信|14.211.117.155|9797|透明|HTTP|2秒|2017-11-14 20:31:26
中国 陕西省 西安市 联通|123.139.56.238|9999|透明|HTTP|0.7秒|2017-11-14 19:30:29
中国 河南省 三门峡市 移动|117.158.57.2|3128|透明|HTTP|3秒|2017-11-14 18:31:25
中国 四川省 成都市 电信|182.139.161.226|9999|透明|HTTP|3秒|2017-11-14 17:31:28
中国 新疆维吾尔自治区 乌鲁木齐市 联通|124.88.84.154|8080|透明|HTTP|3秒|2017-11-14 16:30:20
中国 江西省 九江市 联通|58.17.125.215|53281|透明|HTTP|2秒|2017-11-14 15:30:47
四川省成都市  电信|221.237.154.57|9797|透明|HTTP|2秒|2017-11-14 14:31:19
中国 广东省 深圳市 联通|27.46.74.31|9999|透明|HTTP|2秒|2017-11-14 13:31:13
中国 广东省 汕头市 电信|119.121.110.93|9797|透明|HTTP|2秒|2017-11-14 12:31:31
中国 广东省 广州市 电信|113.65.20.135|9999|透明|HTTP|3秒|2017-11-14 11:31:19
中国 吉林省 长春市 联通|221.9.17.201|9000|透明|HTTP|1秒|2017-11-14 10:29:45
中国 上海市 上海市 电信|222.66.22.82|8090|透明|HTTP|0.6秒|2017-11-14 09:30:28
中国 山东省 济南市 电信|58.56.90.202|53281|透明|HTTP|0.8秒|2017-11-14 08:27:26
中国 广东省 深圳市 联通|27.46.74.35|9999|透明|HTTP|3秒|2017-11-14 07:31:22
中国 广东省 广州市 电信|113.65.160.146|9797|透明|HTTP|1秒|2017-11-14 06:31:02
中国 广东省 广州市 电信|121.8.243.51|8888|透明|HTTP|3秒|2017-11-14 05:31:05
广东省深圳市  联通|112.95.205.48|8888|透明|HTTP|2秒|2017-11-14 04:31:24
中国 广东省 广州市 电信|61.144.103.183|9797|透明|HTTP|2秒|2017-11-14 03:31:31
广东省深圳市  联通|112.95.205.44|8888|透明|HTTP|0.9秒|2017-11-14 02:31:18
中国 广东省 深圳市 联通|27.46.74.35|9999|透明|HTTP|0.3秒|2017-11-14 01:31:15
中国 广东省 深圳市 联通|27.46.74.40|9999|透明|HTTP|2秒|2017-11-14 00:31:22
中国 广东省 东莞市 联通|120.86.106.189|9797|透明|HTTP|3秒|2017-11-13 23:31:27
中国 广东省 深圳市 联通|112.95.204.253|8888|透明|HTTP|2秒|2017-11-13 22:30:52
中国 广东省 广州市 电信|61.144.102.34|9797|透明|HTTP|0.7秒|2017-11-13 21:31:12
中国 北京市 北京市 皓宽网络|222.249.233.238|9000|透明|HTTP|1秒|2017-11-13 20:31:10
中国 陕西省 商洛市 电信|61.185.137.126|3128|透明|HTTP|1秒|2017-11-13 19:31:23
中国 北京市 北京市 联通|119.254.11.50|80|透明|HTTP|3秒|2017-11-13 18:31:27
中国 福建省 莆田市 电信|218.66.253.145|8800|透明|HTTP|3秒|2017-11-13 17:31:15
中国 广东省 广州市 电信|119.130.115.226|808|透明|HTTP|2秒|2017-11-13 16:31:28
中国 北京市 北京市 鹏博士|115.183.11.158|9797|透明|HTTP|1秒|2017-11-13 15:31:27
中国 北京市 北京市 联通|119.57.103.81|9000|透明|HTTP|3秒|2017-11-13 14:31:05
中国 浙江省 台州市 电信|60.191.134.165|9999|透明|HTTP|2秒|2017-11-13 13:31:05
中国 上海市 上海市 电信|116.226.123.207|9000|透明|HTTP|0.9秒|2017-11-13 12:31:27
中国 广东省 深圳市 联通|163.125.74.112|9797|透明|HTTP|0.5秒|2017-11-13 11:31:28
中国 河南省 洛阳市 联通|182.121.199.216|9999|透明|HTTP|0.6秒|2017-11-13 10:31:09
中国 辽宁省 鞍山市 联通|119.114.75.215|8080|透明|HTTP|2秒|2017-11-13 09:31:01
中国 上海市 上海市 移动|120.204.85.29|3128|透明|HTTP|3秒|2017-11-13 08:30:31
中国 广东省 广州市 教育网|222.16.83.18|8080|透明|HTTP|0.6秒|2017-11-13 07:30:11
中国 广东省 东莞市 电信|113.78.254.96|9000|透明|HTTP|3秒|2017-11-13 06:31:31
江苏省南京市  电信|221.226.20.158|8080|透明|HTTP|2秒|2017-11-13 05:31:31
中国 四川省 成都市 电信|171.88.53.203|9797|透明|HTTP|1秒|2017-11-13 04:31:31
广东省深圳市 全省共用出口 联通|27.46.74.54|9999|透明|HTTP|1秒|2017-11-13 03:31:29
中国 广东省 珠海市 电信|59.38.60.4|9797|透明|HTTP|1秒|2017-11-13 02:31:23
中国 辽宁省 鞍山市 联通|119.114.75.215|8080|透明|HTTP|3秒|2017-11-13 01:31:13
中国 广东省 广州市 电信|218.20.54.78|9797|透明|HTTP|1秒|2017-11-13 00:31:11
中国 广东省 汕头市 电信|119.121.110.93|9797|透明|HTTP|1秒|2017-11-12 23:30:29
中国 广东省 珠海市 电信|125.89.47.123|9797|透明|HTTP|2秒|2017-11-12 22:31:27
中国 广东省 东莞市 电信|14.221.167.85|9000|透明|HTTP|1秒|2017-11-12 21:31:09
中国 广东省 东莞市 电信|14.221.167.85|9000|透明|HTTP|1秒|2017-11-12 20:31:16
中国 上海市 上海市 电信|101.81.106.155|9797|透明|HTTP|1秒|2017-11-12 19:30:40
中国 四川省 成都市 电信|182.139.161.219|9999|透明|HTTP|2秒|2017-11-12 18:31:25
中国 浙江省 台州市 电信|60.191.170.148|3128|透明|HTTP|1秒|2017-11-12 17:31:27
中国 江西省 九江市 联通|58.17.125.215|53281|透明|HTTP|0.8秒|2017-11-12 16:31:20
中国 河南省  联通|125.46.0.62|53281|透明|HTTP|3秒|2017-11-12 15:31:17
中国 河南省 信阳市 移动|117.158.160.247|9797|透明|HTTP|1秒|2017-11-12 14:31:25
中国 山东省 临沂市 电信|222.174.168.102|53281|透明|HTTP|2秒|2017-11-12 13:31:27
中国 广东省 惠州市 电信|183.30.201.92|9797|透明|HTTP|3秒|2017-11-12 12:31:29
中国 广东省 珠海市 电信|59.38.63.139|9797|透明|HTTP|1秒|2017-11-12 11:31:24
中国 广东省 珠海市 电信|113.76.96.206|9797|透明|HTTP|0.5秒|2017-11-12 10:30:45
中国 广东省 珠海市 电信|125.89.53.151|9797|透明|HTTP|2秒|2017-11-12 09:31:26
中国 广东省 深圳市 联通|27.46.74.53|9999|透明|HTTP|1秒|2017-11-12 08:31:24
